id,handle,created_at,text,cleaned_text
1141438523599446018,tweetsntweets1,2019-06-19 20:12:05,@ArianaGrande please answer to this. Have u seen ALADDIN? THE NEW POWERFUL SONG “SPEECHLESS”🙌🏼🙌🏼🙌🏼,please answer u seen aladdin new powerful song speechless
1141435684269506565,CransTracy,2019-06-19 20:00:48,"Naomi Scott - Speechless (Full) (From ""Aladdin""/Official Video) https://t.co/cQ1IRdxi6P via @YouTube",naomi scott speechless full aladdinofficial video via
1141408977143685120,larose12494672,2019-06-19 18:14:41,The song of willsmith when introducing himself to Aladin remind me the song of maoana “shiny” and speechless remind… https://t.co/NmHSoAF28G,song willsmith introducing aladin remind song maoana shiny speechless remind
1141407728398688256,maddiecheer63,2019-06-19 18:09:43,The Speechless Reprise in the live action Aladdin &gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;,speechless reprise live action aladdin gtgtgtgtgtgtgtgtgtgt
1141397803031285761,hwioon,2019-06-19 17:30:17,@trblsans bruh when i saw Aladdin yesterday as soon as i saw him i was speechless like he is absolutely stunning!,bruh saw aladdin yesterday soon saw speechless like absolutely stunning
1141396958009090048,PulpPiano,2019-06-19 17:26:55,"Girl Sings ""Speechless"" from Aladdin via /r/coversongs https://t.co/i0yAVqUQ7C",girl sings speechless aladdin via rcoversongs
1141396413768720385,htop_music,2019-06-19 17:24:45,"Naomi Scott - Speechless (From ""Aladdin""/Official Lyric Video)
Watch 🚨 https://t.co/WvTkOAiTPq

 #housemusic… https://t.co/T4iGH9LMaM",naomi scott speechless aladdinofficial lyric videowatch housemusic
1141395017019228161,AloofAcorn,2019-06-19 17:19:12,Highkey cannot stop listening to Speechless from the new Aladdin it's so good??,highkey cannot stop listening speechless new aladdin good
1141393575688790016,klausghost,2019-06-19 17:13:29,im still not over naomi scott singing speechless and the whole aladdin movie in general,im still naomi scott singing speechless whole aladdin movie general
1141392225395519489,caroltheloser,2019-06-19 17:08:07,"“Genie I don’t feel so good”

@Disney owns @Marvel now so it’s pretty interesting that Princess Jasmine all of a su… https://t.co/rN9ovOGo0w",genie dont feel good owns pretty interesting princess jasmine su
1141391965541421056,shalinon,2019-06-19 17:07:05,"Naomi Scott - Speechless (From ""Aladdin""/Official Lyric Video) https://t.co/vCRHfghU9O @YouTubeより",naomi scott speechless aladdinofficial lyric video
1141391632870154240,echaparamithas,2019-06-19 17:05:45,Have you heard ‘Naomi Scott - Speechless (ost Aladdin) ZA’ by Erzaparamitha on #SoundCloud? #np https://t.co/Po0drRkXXx,heard naomi scott speechless ost aladdin za erzaparamitha soundcloud np
1141391258725707777,flowerene329,2019-06-19 17:04:16,omg can wendy please cover Speechless from Aladdin,omg wendy please cover speechless aladdin
1141388821000544257,Milagro43746149,2019-06-19 16:54:35,"Naomi Scott - Speechless (From ""Aladdin""/Official Lyric Video) https://t.co/pbQA9ebT0D vía @YouTube",naomi scott speechless aladdinofficial lyric video va
1141388511179767809,pjchimmy,2019-06-19 16:53:21,Speechless deserves the Let It Go hype #Aladdin,speechless deserves let go hype aladdin
1141387652803039232,ChroniclesOfZa,2019-06-19 16:49:57,"Idk what to do with this information but i watched Aladdin today, and in a specific moment during ""Speechless"" i sa… https://t.co/daxPF6BX1n",idk information watched aladdin today specific moment speechless sa
1141385563104149504,aleeya_nan,2019-06-19 16:41:38,"Speechless - naomi scott (from “Aladdin”) (cover by aleeya nan)

For full cover you can find it at my youtube chann… https://t.co/eYHkhUNUHm",speechless naomi scott aladdin cover aleeya nanfor full cover find youtube chann
1141385432153886723,auhliya,2019-06-19 16:41:07,Finally saw Aladdin and I'm #speechless . Hehehe get it,finally saw aladdin im speechless hehehe get
1141383399313219584,mdudabr2006,2019-06-19 16:33:02,"@shivanipaliwal Meu abrigo – Melim. 
Ouvi dizer – Melim. 
Speechless – [Naomi Scott] Aladdin.
A Whole New World. –… https://t.co/ObkNKF4aZB",meu abrigo melim ouvi dizer melim speechless naomi scott aladdina whole new world
1141381884724862976,jwpepper,2019-06-19 16:27:01,Speechless – the brand new hit song from Disney’s live action Aladdin is here: https://t.co/cSe1XEtexp Get it now w… https://t.co/uYCazhsBlT,speechless brand new hit song disneys live action aladdin get w
1141379355366625280,GourabX,2019-06-19 16:16:58,"I Liked this video on YouTube. Check it out : Speechless (From “Aladdin) - Bethany Mota, Matt Slays, KHS… https://t.co/OWd2WmFezI",liked video youtube check speechless aladdin bethany mota matt slays khs
1141377344617107456,nahian_shamrat,2019-06-19 16:08:59,Speechless - Aladdin https://t.co/ss1uBNlc3B,speechless aladdin
1141376018982330370,CaseyMooBear,2019-06-19 16:03:43,"💜💜💜 This song! 😍😍😍 #Aladdin #Speechless 

https://t.co/hSDSPGSAFe",song aladdin speechless
1141374309216247813,vidulahasaranga,2019-06-19 15:56:55,"Naomi Scott - Speechless (From ""Aladdin""/Official Lyric Video) https://t.co/xpi5s6sebQ",naomi scott speechless aladdinofficial lyric video
1141373884383580160,sakinarawr,2019-06-19 15:55:14,Naaz and I spent all day listening to Disney movie OSTs all day. 'Speechless' from Aladdin on repeat 😍,naaz spent day listening disney movie osts day speechless aladdin repeat
1141373817543102465,claudiacass6,2019-06-19 15:54:58,"Naomi Scott - Speechless (From ""Aladdin""/Official Lyric Video) https://t.co/P5ckw7iZFZ via @YouTube",naomi scott speechless aladdinofficial lyric video via
1141373340235522048,Strictly_Chris,2019-06-19 15:53:04,"Naomi Scott - Speechless (From ""Aladdin""/Official Lyric Video) https://t.co/Xmk9Bd9EFT via @YouTube",naomi scott speechless aladdinofficial lyric video via
1141372010238398464,minzhoui,2019-06-19 15:47:47,"@juliacchoi Hello, Lia eonni! My favorite disney song is part of your world from the little mermaid and speechless from aladdin!",hello lia eonni favorite disney song pa world little mermaid speechless aladdin
1141371032009207808,Suzy4everfan,2019-06-19 15:43:54,"Naomi Scott - Speechless (From ""Aladdin""/Official Lyric Video) https://t.co/48IZRdVLpj via @YouTube",naomi scott speechless aladdinofficial lyric video via
