id,handle,created_at,text,cleaned_text
1141400714565959681,Beet30407953,2019-06-19 17:41:51,A Whole New World (End Title)[From Aladdin](From Aladdin) https://t.co/zkl1Q85qpz https://t.co/4cVqShRTEh,whole new world end titlefrom aladdinfrom aladdin
1141398706006007809,OOCS_LLC,2019-06-19 17:33:52,Aladdin was on point!!! Aianna told me to shut up and kicked me when I tried singing along to A Whole New World!!!😳… https://t.co/teFv0Hz2Ct,aladdin point aianna told shut kicked tried singing along whole new world
1141391308663115776,tagxhminhyun,2019-06-19 17:04:28,"Mena Massoud, Naomi Scott - A Whole New World (From ""Aladdin"") https://t.co/rQV82wpAO0 via @YouTube",mena massoud naomi scott whole new world aladdin via
1141389166548271107,prnceaIi,2019-06-19 16:55:57,"mena , naomi , &amp;’ darren singing a whole new world at the aladdin after party is the best thing you’ll see today https://t.co/Mvsy26HgaN",mena naomi amp darren singing whole new world aladdin pay best thing youll see today
1141389113125269504,Tockn_inthebox,2019-06-19 16:55:45,"A Whole New World (Aladdin) - Nito
https://t.co/Js3j18wUsI",whole new world aladdin nito
1141386334579220481,udonome007,2019-06-19 16:44:42,@JimKilbane Holy flying carpets Aladdin! It's a whole new world in there!,holy flying carpets aladdin whole new world
1141383399313219584,mdudabr2006,2019-06-19 16:33:02,"@shivanipaliwal Meu abrigo – Melim. 
Ouvi dizer – Melim. 
Speechless – [Naomi Scott] Aladdin.
A Whole New World. –… https://t.co/ObkNKF4aZB",meu abrigo melim ouvi dizer melim speechless naomi scott aladdina whole new world
1141383326923538432,__cumberbitch,2019-06-19 16:32:45,A Whole New World — Aladdin,whole new world aladdin
1141379022175141888,GyhaTheLast,2019-06-19 16:15:39,A whole new world cover with @ItsDanielCoz Aladdin 2019 https://t.co/1NsePMI05C,whole new world cover aladdin
1141374039539118080,TheMovieChaser,2019-06-19 15:55:51,"@ikkegoemikke When I flied at @Emirates there was a vast @Disney in-flight movie catalog there.

But there is no or… https://t.co/yU7FjXBXq5",flied vast inflight movie catalog therebut
1141370686474268674,lateefaboyabes,2019-06-19 15:42:31,A whole new world #Aladdin 🧞‍♂️📽 https://t.co/Fdu5t0rQNC,whole new world aladdin
1141370039590969344,YanyBebo_48,2019-06-19 15:39:57,"Celana #aladdin my fav💃
Suka dgn lirik lagu yg part bernada : 
A whole new world
Don't you dare close your eyes
A h… https://t.co/Nbg5ofu0i6",celana aladdin favsuka dgn lirik lagu yg pa bernada whole new worlddont dare close eyesa h
1141366675679244289,Tingtin01450239,2019-06-19 15:26:35,A Whole New World (End Title)[From Aladdin](From Aladdin) https://t.co/4kGFYttdmZ https://t.co/GV8TxxbHFT,whole new world end titlefrom aladdinfrom aladdin
1141365981542932480,Namking37111789,2019-06-19 15:23:50,A Whole New World (End Title)[From Aladdin](From Aladdin) https://t.co/93s4o9FX7n https://t.co/cZXGpMzxIs,whole new world end titlefrom aladdinfrom aladdin
1141358421674876928,yoonouhs,2019-06-19 14:53:47,"no one:
me: j-jaehyun whole new world cover because he is not just aladdin, he’s not A disney prince, he is The dis… https://t.co/SKO7nTYwvT",oneme jjaehyun whole new world cover aladdin hes disney prince dis
1141352029152923649,ESchinfeld,2019-06-19 14:28:23,"@scorebecca If you think that’s bad, don’t listen to the EDM version of A Whole New World from the new Will Smith Aladdin movie...",think thats bad dont listen edm version whole new world new smith aladdin movie
1141346012352544768,ruwanndp,2019-06-19 14:04:29,A Whole New World Song Scene - #Aladdin #movie https://t.co/IbiscHwqGP,whole new world song scene aladdin movie
1141344757245009921,artiques16,2019-06-19 13:59:29,"Exploring a whole new world 😁✨

#handmade #Art #AladdinMovie #Aladdin2019 #aladdin @HandmadeHour @disneyaladdin https://t.co/c9qSSbagMm",exploring whole new world handmade aladdinmovie aladdin aladdin
1141344734495019008,MelissaLlado,2019-06-19 13:59:24,It's a whole new world with this adorbs Team Jasmine shirt!  Show your love of Aladdin with this fun https://t.co/9cxsU1p2JG,whole new world adorbs team jasmine shi show love aladdin fun
1141344207467978757,_hahayahya,2019-06-19 13:57:18,"The Aladdin story aside, the songs, specifically Arabian Nights and A Whole New World took me back to the Malam Gal… https://t.co/MVU7zMIYI6",aladdin story aside songs specifically arabian nights whole new world took back malam gal
1141342055689531392,heartfeItdjh,2019-06-19 13:48:45,remember how dan and phil used to sing a whole new world from aladdin? you could say phil did show dan a whole new… https://t.co/DlGTqcRLbA,remember dan phil used sing whole new world aladdin could say phil show dan whole new
